t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 001,00000070,0000006c,f00505b7,fe029be3,3,000,00,00000000,000
t0 001,0000007a,00000062,d05801b7,20283,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 001,00000070,0000006c,f00505b7,fe029be3,3,000,00,00000000,000
t0 001,0000007a,00000062,d05801b7,20283,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 011,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 011,0000006a,00000066,205,518023,3,000,00,00000000,000
t0 001,00000062,0000006c,20283,fe029be3,3,000,00,00000000,000
t0 001,00000062,00000070,20283,f00505b7,3,000,00,00000000,000
t0 001,00000062,00000074,20283,15f1,3,000,00,00000000,000
t0 011,0000007a,00000076,d05801b7,5a023,3,000,00,00000000,000
t0 011,00000082,0000007e,518023,ff00293,3,000,00,00000000,000
t0 001,0000008a,00000086,1,fe000ae3,3,000,00,00000000,000
